layer_name,test1,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,105616.582000,0.000000,0.000000,-nan,0.000000,105616.583000,0.147941,0.221911,0.000000,-nan,0.000000,283544.350000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,143666.529000,0.217518,0.326276,0.000000,-nan,0.000000,283544.350000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,183752.107000,0.340132,0.510198,0.000000,-nan,0.000000,283544.350000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,227908.955000,0.548465,0.822697,0.000000,-nan,0.000000,283544.350000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,280208.337000,0.892193,1.338290,0.000000,-nan,0.000000,283544.350000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,68584.477000,7.290279,10.935419,0.000000,-nan,0.000000,283544.350000
SUM,test1,3336.000000,0.006000,0.006000,0.000000,105616.582000,0.000000,0.000000,NONE,NONE,1009736.988000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,280208.338000,total comp,3336.012000,total time,283544.350000
