layer_name,test1,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,42248.080000,0.000000,0.000000,-nan,0.000000,42248.081000,0.369839,0.698585,0.000000,-nan,0.000000,84278.650000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,44924.235000,0.695616,1.313941,0.000000,-nan,0.000000,84278.650000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,50144.929000,1.246387,2.354287,0.000000,-nan,0.000000,84278.650000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,60454.703000,2.067664,3.905587,0.000000,-nan,0.000000,84278.650000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,80942.637000,3.088607,5.834036,0.000000,-nan,0.000000,84278.650000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,40844.281000,12.241616,23.123055,0.000000,-nan,0.000000,84278.650000
SUM,test1,3336.000000,0.006000,0.006000,0.000000,42248.080000,0.000000,0.000000,NONE,NONE,319558.866000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,80942.638000,total comp,3336.012000,total time,84278.650000
