layer_name,test1,fwd compute,wg compute,ig compute,fwd exposed comm,wg exposed comm,ig exposed comm,fwd total comm,algbw,busbw,wg total comm,algbw,busbw,ig total comm,algbw,busbw,workload finished at
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,46099.450000,0.000000,0.000000,-nan,0.000000,46099.451000,0.338941,0.640222,0.000000,-nan,0.000000,91627.600000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,49008.825000,0.637640,1.204432,0.000000,-nan,0.000000,91627.600000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,54695.899000,1.142682,2.158399,0.000000,-nan,0.000000,91627.600000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,65938.313000,1.895711,3.580788,0.000000,-nan,0.000000,91627.600000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,88291.587000,2.831527,5.348440,0.000000,-nan,0.000000,91627.600000
embedding_layer,test1,556.000000,0.001000,0.001000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,44583.091000,11.215014,21.183916,0.000000,-nan,0.000000,91627.600000
SUM,test1,3336.000000,0.006000,0.006000,0.000000,46099.450000,0.000000,0.000000,NONE,NONE,348617.166000,NONE,NONE,0.000000,NONE,NONE
total exposed comm,88291.588000,total comp,3336.012000,total time,91627.600000
